,x_val,y_val,x_val,y_val,x_val,y_val,x_val,y_val,x_val,y_val,x_val,y_val
0,0.0,0.23149606299212597,0.0,0.0925984251968504,0.0,0.2932283464566929,0.0,0.9105511811023621,0.0,0.21606299212598423,0.0,0.23149606299212597
1,0.0020356083086053413,0.21606299212598423,0.0020356083086053413,0.0925984251968504,0.0020356083086053413,0.2932283464566929,0.0020356083086053413,0.9105511811023621,0.0020356083086053413,0.21606299212598423,0.0020356083086053413,0.23149606299212597
2,0.004071216617210683,0.21606299212598423,0.004071216617210683,0.0925984251968504,0.004071216617210683,0.2932283464566929,0.004071216617210683,0.9105511811023621,0.004071216617210683,0.21606299212598423,0.004071216617210683,0.23149606299212597
3,0.006106824925816024,0.21606299212598423,0.006106824925816024,0.0925984251968504,0.006106824925816024,0.2932283464566929,0.006106824925816024,0.9105511811023621,0.006106824925816024,0.21606299212598423,0.006106824925816024,0.23149606299212597
4,0.008142433234421365,0.2006299212598425,0.008142433234421365,0.0925984251968504,0.008142433234421365,0.2932283464566929,0.008142433234421365,0.9105511811023621,0.008142433234421365,0.21606299212598423,0.008142433234421365,0.23149606299212597
5,0.010178041543026707,0.2006299212598425,0.010178041543026707,0.0925984251968504,0.010178041543026707,0.2932283464566929,0.010178041543026707,0.9105511811023621,0.010178041543026707,0.21606299212598423,0.010178041543026707,0.23149606299212597
6,0.012213649851632048,0.2006299212598425,0.012213649851632048,0.0925984251968504,0.012213649851632048,0.2932283464566929,0.012213649851632048,0.9105511811023621,0.012213649851632048,0.2006299212598425,0.012213649851632048,0.23149606299212597
7,0.01424925816023739,0.2006299212598425,0.01424925816023739,0.10803149606299212,0.01424925816023739,0.2932283464566929,0.01424925816023739,0.8951181102362205,0.01424925816023739,0.0462992125984252,0.01424925816023739,0.23149606299212597
8,0.01628486646884273,0.1851968503937008,0.01628486646884273,0.10803149606299212,0.01628486646884273,0.2932283464566929,0.01628486646884273,0.8951181102362205,0.01628486646884273,0.030866141732283463,0.01628486646884273,0.23149606299212597
9,0.01832047477744807,0.1851968503937008,0.01832047477744807,0.10803149606299212,0.01832047477744807,0.2932283464566929,0.01832047477744807,0.8951181102362205,0.01832047477744807,0.015433070866141731,0.01832047477744807,0.21606299212598423
10,0.020356083086053415,0.1851968503937008,0.020356083086053415,0.10803149606299212,0.020356083086053415,0.2932283464566929,0.020356083086053415,0.6944881889763779,0.020356083086053415,0.015433070866141731,0.020356083086053415,0.21606299212598423
11,0.022391691394658755,0.1851968503937008,0.022391691394658755,0.10803149606299212,0.022391691394658755,0.2932283464566929,0.022391691394658755,0.6636220472440945,0.022391691394658755,0.015433070866141731,0.022391691394658755,0.21606299212598423
12,0.024427299703264096,0.1851968503937008,0.024427299703264096,0.12346456692913385,0.024427299703264096,0.27779527559055117,0.024427299703264096,0.6481889763779527,0.024427299703264096,0.015433070866141731,0.024427299703264096,0.21606299212598423
13,0.026462908011869436,0.1851968503937008,0.026462908011869436,0.12346456692913385,0.026462908011869436,0.27779527559055117,0.026462908011869436,0.6327559055118109,0.026462908011869436,0.015433070866141731,0.026462908011869436,0.21606299212598423
14,0.02849851632047478,0.16976377952755906,0.02849851632047478,0.12346456692913385,0.02849851632047478,0.27779527559055117,0.02849851632047478,0.6018897637795275,0.02849851632047478,0.015433070866141731,0.02849851632047478,0.21606299212598423
15,0.03053412462908012,0.16976377952755906,0.03053412462908012,0.12346456692913385,0.03053412462908012,0.27779527559055117,0.03053412462908012,0.5864566929133858,0.03053412462908012,0.030866141732283463,0.03053412462908012,0.21606299212598423
16,0.03256973293768546,0.16976377952755906,0.03256973293768546,0.12346456692913385,0.03256973293768546,0.27779527559055117,0.03256973293768546,0.5555905511811023,0.03256973293768546,0.030866141732283463,0.03256973293768546,0.21606299212598423
17,0.034605341246290805,0.16976377952755906,0.034605341246290805,0.12346456692913385,0.034605341246290805,0.27779527559055117,0.034605341246290805,0.5401574803149606,0.034605341246290805,0.030866141732283463,0.034605341246290805,0.21606299212598423
18,0.03664094955489614,0.1851968503937008,0.03664094955489614,0.12346456692913385,0.03664094955489614,0.27779527559055117,0.03664094955489614,0.5247244094488188,0.03664094955489614,0.0462992125984252,0.03664094955489614,0.21606299212598423
19,0.038676557863501486,0.1851968503937008,0.038676557863501486,0.12346456692913385,0.038676557863501486,0.2623622047244094,0.038676557863501486,0.5401574803149606,0.038676557863501486,0.061732283464566926,0.038676557863501486,0.2006299212598425
20,0.04071216617210683,0.1851968503937008,0.04071216617210683,0.12346456692913385,0.04071216617210683,0.2469291338582677,0.04071216617210683,0.5710236220472441,0.04071216617210683,0.10803149606299212,0.04071216617210683,0.2006299212598425
21,0.04274777448071217,0.1851968503937008,0.04274777448071217,0.12346456692913385,0.04274777448071217,0.23149606299212597,0.04274777448071217,0.6018897637795275,0.04274777448071217,0.15433070866141732,0.04274777448071217,0.2006299212598425
22,0.04478338278931751,0.1851968503937008,0.04478338278931751,0.12346456692913385,0.04478338278931751,0.21606299212598423,0.04478338278931751,0.6327559055118109,0.04478338278931751,0.1851968503937008,0.04478338278931751,0.1851968503937008
23,0.04681899109792285,0.1851968503937008,0.04681899109792285,0.12346456692913385,0.04681899109792285,0.2006299212598425,0.04681899109792285,0.6481889763779527,0.04681899109792285,0.1851968503937008,0.04681899109792285,0.1851968503937008
24,0.04885459940652819,0.1851968503937008,0.04885459940652819,0.12346456692913385,0.04885459940652819,0.1851968503937008,0.04885459940652819,0.6636220472440945,0.04885459940652819,0.1851968503937008,0.04885459940652819,0.1851968503937008
25,0.050890207715133536,0.1851968503937008,0.050890207715133536,0.12346456692913385,0.050890207715133536,0.16976377952755906,0.050890207715133536,0.6636220472440945,0.050890207715133536,0.1851968503937008,0.050890207715133536,0.1851968503937008
26,0.05292581602373887,0.1851968503937008,0.05292581602373887,0.12346456692913385,0.05292581602373887,0.15433070866141732,0.05292581602373887,0.6636220472440945,0.05292581602373887,0.1851968503937008,0.05292581602373887,0.1851968503937008
27,0.054961424332344216,0.1851968503937008,0.054961424332344216,0.12346456692913385,0.054961424332344216,0.13889763779527559,0.054961424332344216,0.6636220472440945,0.054961424332344216,0.1851968503937008,0.054961424332344216,0.2006299212598425
28,0.05699703264094956,0.1851968503937008,0.05699703264094956,0.12346456692913385,0.05699703264094956,0.12346456692913385,0.05699703264094956,0.6636220472440945,0.05699703264094956,0.1851968503937008,0.05699703264094956,0.2006299212598425
29,0.0590326409495549,0.1851968503937008,0.0590326409495549,0.12346456692913385,0.0590326409495549,0.10803149606299212,0.0590326409495549,0.6636220472440945,0.0590326409495549,0.1851968503937008,0.0590326409495549,0.2006299212598425
30,0.06106824925816024,0.1851968503937008,0.06106824925816024,0.12346456692913385,0.06106824925816024,0.0925984251968504,0.06106824925816024,0.6636220472440945,0.06106824925816024,0.1851968503937008,0.06106824925816024,0.2006299212598425
31,0.06310385756676558,0.1851968503937008,0.06310385756676558,0.10803149606299212,0.06310385756676558,0.0925984251968504,0.06310385756676558,0.6636220472440945,0.06310385756676558,0.1851968503937008,0.06310385756676558,0.2006299212598425
32,0.06513946587537092,0.1851968503937008,0.06513946587537092,0.10803149606299212,0.06513946587537092,0.07716535433070866,0.06513946587537092,0.6636220472440945,0.06513946587537092,0.1851968503937008,0.06513946587537092,0.21606299212598423
33,0.06717507418397627,0.1851968503937008,0.06717507418397627,0.10803149606299212,0.06717507418397627,0.07716535433070866,0.06717507418397627,0.6636220472440945,0.06717507418397627,0.1851968503937008,0.06717507418397627,0.21606299212598423
34,0.06921068249258161,0.1851968503937008,0.06921068249258161,0.10803149606299212,0.06921068249258161,0.07716535433070866,0.06921068249258161,0.6636220472440945,0.06921068249258161,0.1851968503937008,0.06921068249258161,0.21606299212598423
35,0.07124629080118695,0.1851968503937008,0.07124629080118695,0.10803149606299212,0.07124629080118695,0.07716535433070866,0.07124629080118695,0.6636220472440945,0.07124629080118695,0.1851968503937008,0.07124629080118695,0.21606299212598423
36,0.07328189910979228,0.1851968503937008,0.07328189910979228,0.10803149606299212,0.07328189910979228,0.07716535433070866,0.07328189910979228,0.6636220472440945,0.07328189910979228,0.1851968503937008,0.07328189910979228,0.21606299212598423
37,0.07531750741839763,0.1851968503937008,0.07531750741839763,0.10803149606299212,0.07531750741839763,0.07716535433070866,0.07531750741839763,0.6636220472440945,0.07531750741839763,0.1851968503937008,0.07531750741839763,0.21606299212598423
38,0.07735311572700297,0.1851968503937008,0.07735311572700297,0.0925984251968504,0.07735311572700297,0.07716535433070866,0.07735311572700297,0.6636220472440945,0.07735311572700297,0.1851968503937008,0.07735311572700297,0.21606299212598423
39,0.07938872403560832,0.1851968503937008,0.07938872403560832,0.0925984251968504,0.07938872403560832,0.07716535433070866,0.07938872403560832,0.6636220472440945,0.07938872403560832,0.1851968503937008,0.07938872403560832,0.21606299212598423
40,0.08142433234421366,0.1851968503937008,0.08142433234421366,0.0925984251968504,0.08142433234421366,0.061732283464566926,0.08142433234421366,0.6636220472440945,0.08142433234421366,0.1851968503937008,0.08142433234421366,0.21606299212598423
41,0.08345994065281899,0.1851968503937008,0.08345994065281899,0.0925984251968504,0.08345994065281899,0.061732283464566926,0.08345994065281899,0.6636220472440945,0.08345994065281899,0.1851968503937008,0.08345994065281899,0.21606299212598423
42,0.08549554896142433,0.1851968503937008,0.08549554896142433,0.0925984251968504,0.08549554896142433,0.061732283464566926,0.08549554896142433,0.6636220472440945,0.08549554896142433,0.1851968503937008,0.08549554896142433,0.21606299212598423
43,0.08753115727002968,0.1851968503937008,0.08753115727002968,0.07716535433070866,0.08753115727002968,0.07716535433070866,0.08753115727002968,0.6481889763779527,0.08753115727002968,0.1851968503937008,0.08753115727002968,0.21606299212598423
44,0.08956676557863502,0.1851968503937008,0.08956676557863502,0.0925984251968504,0.08956676557863502,0.1851968503937008,0.08956676557863502,0.6481889763779527,0.08956676557863502,0.1851968503937008,0.08956676557863502,0.23149606299212597
45,0.09160237388724037,0.1851968503937008,0.09160237388724037,0.0925984251968504,0.09160237388724037,0.2006299212598425,0.09160237388724037,0.6481889763779527,0.09160237388724037,0.1851968503937008,0.09160237388724037,0.23149606299212597
46,0.0936379821958457,0.1851968503937008,0.0936379821958457,0.0925984251968504,0.0936379821958457,0.21606299212598423,0.0936379821958457,0.6481889763779527,0.0936379821958457,0.1851968503937008,0.0936379821958457,0.23149606299212597
47,0.09567359050445104,0.1851968503937008,0.09567359050445104,0.0925984251968504,0.09567359050445104,0.23149606299212597,0.09567359050445104,0.6481889763779527,0.09567359050445104,0.1851968503937008,0.09567359050445104,0.23149606299212597
48,0.09770919881305638,0.2006299212598425,0.09770919881305638,0.0925984251968504,0.09770919881305638,0.23149606299212597,0.09770919881305638,0.6481889763779527,0.09770919881305638,0.1851968503937008,0.09770919881305638,0.23149606299212597
49,0.09974480712166173,0.2006299212598425,0.09974480712166173,0.0925984251968504,0.09974480712166173,0.23149606299212597,0.09974480712166173,0.6481889763779527,0.09974480712166173,0.1851968503937008,0.09974480712166173,0.23149606299212597
50,0.10178041543026707,0.2006299212598425,0.10178041543026707,0.0925984251968504,0.10178041543026707,0.23149606299212597,0.10178041543026707,0.6481889763779527,0.10178041543026707,0.1851968503937008,0.10178041543026707,0.23149606299212597
51,0.10381602373887241,0.2006299212598425,0.10381602373887241,0.0925984251968504,0.10381602373887241,0.23149606299212597,0.10381602373887241,0.6481889763779527,0.10381602373887241,0.1851968503937008,0.10381602373887241,0.23149606299212597
52,0.10585163204747775,0.2006299212598425,0.10585163204747775,0.10803149606299212,0.10585163204747775,0.23149606299212597,0.10585163204747775,0.6481889763779527,0.10585163204747775,0.1851968503937008,0.10585163204747775,0.23149606299212597
53,0.10788724035608309,0.21606299212598423,0.10788724035608309,0.10803149606299212,0.10788724035608309,0.23149606299212597,0.10788724035608309,0.6481889763779527,0.10788724035608309,0.1851968503937008,0.10788724035608309,0.23149606299212597
54,0.10992284866468843,0.21606299212598423,0.10992284866468843,0.10803149606299212,0.10992284866468843,0.23149606299212597,0.10992284866468843,0.6481889763779527,0.10992284866468843,0.1851968503937008,0.10992284866468843,0.2469291338582677
55,0.11195845697329378,0.21606299212598423,0.11195845697329378,0.10803149606299212,0.11195845697329378,0.23149606299212597,0.11195845697329378,0.6481889763779527,0.11195845697329378,0.1851968503937008,0.11195845697329378,0.2469291338582677
56,0.11399406528189912,0.21606299212598423,0.11399406528189912,0.10803149606299212,0.11399406528189912,0.23149606299212597,0.11399406528189912,0.6481889763779527,0.11399406528189912,0.1851968503937008,0.11399406528189912,0.2469291338582677
57,0.11602967359050445,0.21606299212598423,0.11602967359050445,0.10803149606299212,0.11602967359050445,0.23149606299212597,0.11602967359050445,0.6481889763779527,0.11602967359050445,0.1851968503937008,0.11602967359050445,0.2469291338582677
58,0.1180652818991098,0.21606299212598423,0.1180652818991098,0.10803149606299212,0.1180652818991098,0.23149606299212597,0.1180652818991098,0.6481889763779527,0.1180652818991098,0.1851968503937008,0.1180652818991098,0.2469291338582677
59,0.12010089020771514,0.21606299212598423,0.12010089020771514,0.10803149606299212,0.12010089020771514,0.23149606299212597,0.12010089020771514,0.6481889763779527,0.12010089020771514,0.1851968503937008,0.12010089020771514,0.2469291338582677
60,0.12213649851632048,0.21606299212598423,0.12213649851632048,0.10803149606299212,0.12213649851632048,0.2469291338582677,0.12213649851632048,0.6481889763779527,0.12213649851632048,0.1851968503937008,0.12213649851632048,0.2469291338582677
61,0.12417210682492583,0.21606299212598423,0.12417210682492583,0.10803149606299212,0.12417210682492583,0.2469291338582677,0.12417210682492583,0.6481889763779527,0.12417210682492583,0.1851968503937008,0.12417210682492583,0.2469291338582677
62,0.12620771513353116,0.21606299212598423,0.12620771513353116,0.10803149606299212,0.12620771513353116,0.2469291338582677,0.12620771513353116,0.6481889763779527,0.12620771513353116,0.1851968503937008,0.12620771513353116,0.2469291338582677
63,0.12824332344213651,0.21606299212598423,0.12824332344213651,0.10803149606299212,0.12824332344213651,0.2469291338582677,0.12824332344213651,0.6481889763779527,0.12824332344213651,0.1851968503937008,0.12824332344213651,0.2469291338582677
64,0.13027893175074184,0.21606299212598423,0.13027893175074184,0.10803149606299212,0.13027893175074184,0.2469291338582677,0.13027893175074184,0.6481889763779527,0.13027893175074184,0.1851968503937008,0.13027893175074184,0.2469291338582677
65,0.13231454005934717,0.21606299212598423,0.13231454005934717,0.10803149606299212,0.13231454005934717,0.2469291338582677,0.13231454005934717,0.6481889763779527,0.13231454005934717,0.2006299212598425,0.13231454005934717,0.2469291338582677
66,0.13435014836795253,0.21606299212598423,0.13435014836795253,0.10803149606299212,0.13435014836795253,0.2469291338582677,0.13435014836795253,0.6481889763779527,0.13435014836795253,0.2006299212598425,0.13435014836795253,0.2469291338582677
67,0.13638575667655786,0.21606299212598423,0.13638575667655786,0.12346456692913385,0.13638575667655786,0.2469291338582677,0.13638575667655786,0.6481889763779527,0.13638575667655786,0.2006299212598425,0.13638575667655786,0.2469291338582677
